Index,Clue,Solution,Spaced_Solution,gemma_predicted
107388,City needs to give permission to carry document,omsk,omsk,container
64356,Lying bum flogged modern houses,recumbent,recumbent,container
118597,One called up for floater in river,draftee,draftee,container
38091,Writer and architect clad in decorative fabric,lawrence,lawrence,container
47745,Weak and ineffective insect swallowed a pair of bees,flabby,flabby,container
128298,Vouch about Southey's first rhyme,versify,versify,container
93050,A guard contracts sickness in profusion,affluence,affluence,container
29586,Distance Tory leader goes into pond,metre,metre,container
93997,Earth on limb in part that makes footballers go down,relegation,relegation,container
129692,Stale when married? That's about right,tired,tired,container
56287,"Close to Sidney, half-disguised in a meeting",beside,beside,container
141975,Keeping any driver from parking bum in ringside seat,pedestrianising,pedestrianising,container
55990,Creature in river?,hippo,hippo,container
23337,Officer is eating meat of antelope,chamois,chamois,container
35223,Aimlessly draw benefit after swallowing overdose,doodle,doodle,container
122143,Snack done perfectly that is providing sandwich for son,toastie,toastie,container
139725,"Increasingly nervous, one pierces top",jumpier,jumpier,container
84805,Soldier enters top twenty in France,chartres,chartres,container
20514,Instructive tale about academic not beyond forgiveness,pardonable,pardonable,container
34327,"If cold in the country, use this fur",chinchilla,chinchilla,container
85730,Personnel including family groupings back in the Renaissance,rebirth,rebirth,container
36075,Swine has large following in capital,belfast,belfast,container
10056,Every bill coming in he sent back,each,each,container
35905,Penny-pinching meal's great,super,super,container
2996,Wise man conceals women's article in Dorset,swanage,swanage,container
2694,"Marked and marked, keeping one constant",noticed,noticed,container
34108,Old uncle embraces Anglican compere,emcee,emcee,container
5154,Anteater buried nose initially inside one climbing,echidna,echidna,container
124649,Cockscombs getting time off in civil service,crests,crests,container
111969,Little creature goes in to road engineer,telford,telford,container
138385,"Produced positives and negatives when treated as a celebrity, going topless?",ionised,ionised,container
125594,Relation bitten by wild dog - almost frightening!,daunting,daunting,container
30708,Politician protected by first-class defence,alibi,alibi,container
27726,Literary giant in the cave of Trophonius,despair,despair,container
90319,Left in charge but run away,flee,flee,container
61139,Muffler quietly placed between auditory orifices,earplug,earplug,container
40600,Florida resort without a role for a soprano,mimi,mimi,container
67348,Backtrack with Poles moving in …,sponsor,sponsor,container
75132,French city or town Austrian leader captured,orleans,orleans,container
16695,Friar Tuck runs into trouble,brother,brother,container
119505,Sea god suppressing yen to attempt seduction,tryiton,try it on,container
111452,Knight risked capturing Stuart queen,banneret,banneret,container
47008,Pig's head in cream - recipe sent back by member of class,reptile,reptile,container
98988,Trouble in bed? Politician's nail breaks,complaint,complaint,container
31555,"Trudge past Ireland, land not visible in a storm",traipse,traipse,container
91002,A rook nested in smaller species' overcrowded area,warren,warren,container
37943,"Followed girl, within reason",ensued,ensued,container
127737,Vehicle wound round a bird,salooncar,saloon car,container
90489,Skilled amateur in union creating scene,tableau,tableau,container
69264,Something to serve as intelligence about the sovereign,writ,writ,container
109915,Go without a garment in parody,travesty,travesty,container
42513,Learner encountered bad weather in driving area,trainee,trainee,container
132478,How much of the main substance is present? It's madness to include lithium,salinity,salinity,container
119723,After start of play lady embraces man in the gods,pantheon,pantheon,container
25867,"Look, chaps - round, juicy fruit!",melon,melon,container
12371,Hoop of iron - not the orthodox form,fringe,fringe,container
12819,Old people entertaining Latin soothsayer,oracle,oracle,container
82848,"Pour drink, leaving a bit of sediment in the top part",descant,descant,container
76236,Soldier tucked into old crone's dish,haggis,haggis,container
133614,Drunkard scoffs extremely luscious desserts in biannual events,solstices,solstices,container
139994,Lifts paper he's holding,hefts,hefts,container
41998,Uproar about one's bill,noise,noise,container
73359,Catty remark about a party in a field,meadow,meadow,container
101749,The Queen installing a swimming pool in a sacred spot,halidom,halidom,container
48774,A Liberal in prison,caliban,caliban,container
47214,Rotten theologian in crooked deal,addled,addled,container
81507,Chuck set about old clergyman? That's badly done!,shoddy,shoddy,container
36341,One dressed in black: flipping stoned mourner?,niobe,niobe,container
117765,Will find postal order in one's wallet,purpose,purpose,container
118612,Upholders of glass ceiling are on board,sexists,sexists,container
135737,Love sex from behind hugging old singer's wife,yokoono,yoko ono,container
10870,"Alluring, full of Eastern sparkle",gleam,gleam,container
82468,Rookie wearing militia's diving gear,scuba,scuba,container
120427,First lady wears clothes of satin - they were magnificent in the film,seven,seven,container
7251,Spirit captures wild gnu in swamp,engulf,engulf,container
75268,Advantage securing a judge in contact with ground level,barefoot,barefoot,container
74411,Refusal of agreement to keep Irish province,denial,denial,container
69160,"Money once pocketed by runner sent back, it's learned",educated,educated,container
35683,Sound smack around whelp's head,twang,twang,container
91211,Top worn by a barbarian,beast,beast,container
52867,Old ascetic drinks cold spirits,essence,essence,container
44539,American coach keeps bill for calculator,abacus,abacus,container
18522,"No parking in front of club, say",utter,utter,container
36703,"Not late, but nearly lost a point",early,early,container
127562,Old houses terribly dry east of Edinburgh's outskirts - so dry,dehydrated,dehydrated,container
88637,He won't get out quickly with one iron in both hands,lifer,lifer,container
43999,Smash hit enthralling an island republic,haiti,haiti,container
19766,German city circulating a list of necessities,essentials,essentials,container
3600,Make a fuss about the centre of Dartmouth - a Devonshire speciality,creamtea,cream tea,container
2071,Novice appears in the Seraglio in New York,harlem,harlem,container
17375,Scribe has last word about a new university attended by relative,amanuensis,amanuensis,container
89966,"West going north trapped by minor crush, easily sickened",squeamish,squeamish,container
24443,"Triumphant cry, eclipsing old record top mark",alpha,alpha,container
138902,"I punch counter, grabbing hot veggie snack",bhaji,bhaji,container
38472,Mug against accepting love token,coupon,coupon,container
67449,Priest taking musical toy round city in Michigan,kalamazoo,kalamazoo,container
12804,Moralist girl entertained by joke,puritan,puritan,container
2605,Right to include one in cultural curio,rarity,rarity,container
138371,Political supporter's note secured in advance,commie,commie,container
80246,"Imagines one goes out with potential partners, trapping a quarter",ideates,ideates,container
35997,Wickedness? What's boring about wickedness?,devilry,devilry,container
14685,"Drunk left in the end, cut short",blotto,blotto,container
39516,"Stream let out, rising again",resurgent,resurgent,container
106264,Number of political leaders won't admit embracing Conservative inclination,tendency,tendency,container
32193,One's getting in support to carry on the fight,resist,resist,container
62132,Restraint that's surprising after company stops one retiring,economy,economy,container
82461,Quiet inside with sergeant major outside,stumm,stumm,container
48999,"Indication of intelligence in, for example, this coterie",clique,clique,container
120763,Lots of celebrations outside Japanese school,dozens,dozens,container
37074,Taste before consuming popular fruit,tangerine,tangerine,container
101036,Flourishes as spring comes in,abounds,abounds,container
45844,Joke about money results in student's punishment,gating,gating,container
101271,One wanders round hospital for waste containers,ashtrays,ashtrays,container
69217,Horse's rump given whip around third part of course,croup,croup,container
66687,Record answer given by councillor entering race,transcribe,transcribe,container
30810,Innocent one in church body,naive,naive,container
137757,Browned dish - stuff with posh filling,saute,saute,container
125181,One who struggles with pages in larger novel,grappler,grappler,container
35703,"Food, hot beef sandwiches",chow,chow,container
83467,"Old lover, informal clothes, topless, far from erotic",asexual,asexual,container
135078,Migrants are found in boat,tuareg,tuareg,container
121496,Boy interrupted by horrible woman was nervous,twitched,twitched,container
9035,Show time in the butler's room,pageantry,pageantry,container
72172,Nice expensive copy inside - not so expensive,cheaper,cheaper,container
19382,Unique shellfish sailor discarded,alone,alone,container
135053,Drum one doctor found in short story,timbal,timbal,container
20513,Bible story about fellow deserving forgiveness,pardonable,pardonable,container
82703,"The Spanish, say, take time out to find a deputy",delegate,delegate,container
134545,"Lower position defining party, a dinosaur",diplodocus,diplodocus,container
121007,Youngster from Australia secures place for Ashes tour,journey,journey,container
53755,Condescend to include second arrangement of lines or shapes,design,design,container
92827,"Relating to the elements, reaching exciting conclusions once carbon's extracted",climatic,climatic,container
11088,Bird discovered by dramatist outside Los Angeles,ortolan,ortolan,container
39219,"Study in group including, leading politician",inspect,inspect,container
33811,A singular error masks good attribute,assign,assign,container
96084,Country retreat to house a senior churchman,ruraldean,rural dean,container
37360,"After climbing, broadcaster screens running for ages",yonks,yonks,container
44091,On the lookout for six pounds invested in big one,vigilant,vigilant,container
69250,"Depressed and, swallowing hard stuff, expired",dispirited,dispirited,container
105877,South African doctor brought in by military aircraft,bomber,bomber,container
105189,Vehicle runs into parrot,lorry,lorry,container
10036,Bank stopping competition to make big profits,cleanup,clean up,container
67056,Ratty and Mole holding up a pick-up truck,petulant,petulant,container
79446,Emperor's function to keep rule in India,trajan,trajan,container
38647,Restrain third man outside hospital,chain,chain,container
35926,Fish a politician found in cabin,halibut,halibut,container
33213,Temporary home for cheeky kids without boundaries,camp,camp,container
16510,"Callas losing head in ""Your tiny hand is frozen""?",aria,aria,container
60680,A lot of pain keeping a chair for an unwanted guest,tapeworm,tapeworm,container
66615,Madonna with Child in stonework,masonry,masonry,container
12168,Anglican keeps rodent in chest,crate,crate,container
76679,Call for energy in mountain climb,plea,plea,container
70489,Swiss food man's consumed right before,gruyere,gruyere,container
20915,Diver finding short answer in business combine,merganser,merganser,container
13312,Person in support of leader,pioneer,pioneer,container
124486,British in contest felt atmosphere,vibe,vibe,container
71027,Government adopts trade union legislation,statute,statute,container
93734,"Small group covering article in soil, turned over",triad,triad,container
18511,"Golf club lacks parking, say",utter,utter,container
131331,Lincoln's habit of putting everything into the other thing?,tallhat,tall hat,container
89808,"In confines of space, weightless? Drift off",snooze,snooze,container
36505,Penny goes into market for a while,spell,spell,container
4818,Relative English written in French resort,niece,niece,container
97861,"Leaving university, coming out with this?",debt,debt,container
10399,Say there's nothing in immorality,voice,voice,container
45004,Energy input to something growing in the earth?,planet,planet,container
130793,Everything seized by Asiatic invader thrown over ravine,nullah,nullah,container
86651,"Expand highway to be inside bend, nearly",broaden,broaden,container
44426,Don't have a place for rubbish outside the station,abstain,abstain,container
124256,"Ultimate in rejection that hurts, partners claimed something unique",nonsuch,nonsuch,container
123041,"Puzzle is Boatman's tale: love lost, embracing life at last",mystery,mystery,container
38266,Cuts little bits of enamel article into flower,teethes,teethes,container
74075,Foreign money found in scrap by chance,atrandom,at random,container
72484,We object - A&E's good in practice,usage,usage,container
47294,Earnestly ask what's inside nest in tree,beseech,beseech,container
89159,Way to cook potatoes required game inside,duchesse,duchesse,container
99484,Imagine old favourite catching cold,expect,expect,container
95917,Farm animal in support bandage looking bad-tempered,scowling,scowling,container
117823,Quiet girl holds record,repose,repose,container
25023,Pick up article in valley,glean,glean,container
22095,Footwear worn by English stars,bootes,bootes,container
69698,Unknown taken in by eccentric man that can be taught to speak,myna,myna,container
89355,Like sick child keen to hug provider of books,croupy,croupy,container
96072,"Boy carries small change for a Euro, which is odd",eccentric,eccentric,container
134451,Solitary man guarding front of goal going into extra time,longer,longer,container
39376,Exciting excursion for a fellow in women's clothing,safari,safari,container
95601,Agricultural equipment's loose ends in pub,baler,baler,container
42620,Smack with Ecstasy kept under the hatches,below,below,container
99873,Protection for a king in love,armour,armour,container
69510,Child to accept sign of disapproval as well,toboot,to boot,container
25995,In the dark about knight wearing regimentals,uninformed,uninformed,container
132932,Suspect it's injected to prepare for a reaction,sensitise,sensitise,container
108436,Put sparkle into receding Fenland river around some villages,enliven,enliven,container
86360,"Forceful strain, including Thatcher first and last",strong,strong,container
130102,A cur ill-disposed to get into festivity - more so than usual,particularly,particularly,container
69860,Composer cutting out four characters in opera,tosca,tosca,container
81626,Tailless predator that flies round America goes to European city,lausanne,lausanne,container
125871,"They expose limbs, given sweets - is drink included?",miniskirts,miniskirts,container
36474,"West's out of season, getting put into a hole",inter,inter,container
87247,Assurance from a doctor about pallor in odd places,aplomb,aplomb,container
139611,"Acting, but troubled inside and lacking confidence",doubting,doubting,container
6104,Start consuming a meal,launch,launch,container
54684,Mark climbing positions beset by bad omens,semicolon,semicolon,container
30542,Jaws about first Egyptian pyramid builder,cheops,cheops,container
47597,Student of the sun absorbing extremes of temperature,scholar,scholar,container
37561,Team in Ireland jogged and avoided special preparation,elixir,elixir,container
130284,"Dogs consuming bit of fruit - beginning to eat, they expel gas in America",tailpipes,tailpipes,container
117467,Noise as a geek secures the cross-channel server,dinnerlady,dinner lady,container
70872,Knowledge about a hot place in Pakistan,lahore,lahore,container
18198,Old jerk in time for peep show?,erotica,erotica,container
117764,Aim to find money bag outside post office,purpose,purpose,container
32004,Dear little rodent coming back into place of rest,beloved,beloved,container
27897,Looked hard about m-me as I did so?,stammered,stammered,container
106412,Snoops around for sign of Zorro's treasures,prizes,prizes,container
135906,Worry about Tory leader joining large organisation restricting free trade,cartel,cartel,container
136454,Extra papers in the Guardian,wide,wide,container
29869,"Soldier involved with girl, which is painful",angina,angina,container
90465,Deprived of feather (initially) in cap,bereft,bereft,container
84473,Gives access to passages round mountain top,admits,admits,container
29630,"Greed is a weakness, a redhead admitted",avarice,avarice,container
126522,Descent of Democrat excluded from transfer of power,evolution,evolution,container
18054,Waif shows vital energy when boarding vessel,urchin,urchin,container
69849,Expression of surprise about a publication in Ulster,omagh,omagh,container
40432,Study that is occupied by archdeacon with New Testament handy,convenient,convenient,container
110556,"Well woman visits teacher, missing a university",gusher,gusher,container
26830,Object when wearing torn clothing,raiment,raiment,container
56328,"With, for example, outside influence",sway,sway,container
35408,"Drive mad queen into jeopardy, almost",derange,derange,container
116490,"Without help at first, is unable to sing",chant,chant,container
53293,"Robbed a craftsman, holding up a series of shops",arcade,arcade,container
79362,"One quarter into gloomy, mournful song by soloist",monody,monody,container
82514,"Heartless love, something superficial and hard about it",callous,callous,container
81907,Bread gets left inside jar,clash,clash,container
77274,"""John holds me"" - this leads to correction or clarification",imean,i mean,container
17590,Sturdy old banger's bonnet covered in iron oxide,robust,robust,container
91859,"Scorer of double hat trick, entertaining pinnacle of Elland Road",verdi,verdi,container
878,Quote cut during actual performance,recital,recital,container
48594,It's hard to understand a goody getting right into evil behaviour,abstruse,abstruse,container
20370,He endeavours to sit astride horse and set off,trigger,trigger,container
134355,Spending two days gardening with inside knowledge,weekending,weekending,container
52416,Wild animal best caged initially when on board,bobcat,bobcat,container
28331,Something causing wound? Material initially sent up includes absorbent fabric,splinter,splinter,container
114467,Records including your old string players,lyrists,lyrists,container
2258,Hinted setter's bed contains a lot of bugs,implicit,implicit,container
29634,A right in a wrong is still a wrong,avarice,avarice,container
25868,People about to see fruit,melon,melon,container
65503,Critic sounds full of disgust at the bloodshed,slaughter,slaughter,container
69303,Discriminatory fifth-rankers catching seventh note,elitist,elitist,container
66563,"Swiss banker consumes carved roast, being a man of taste",gastronome,gastronome,container
112392,Spot representative in stately home,pimple,pimple,container
651,Love in its present form is a bit green,oasis,oasis,container
54907,Head grasps the point: make it stick,paste,paste,container
104906,"First man on planet keeps side, which is to the left",marxism,marxism,container
35,Article involving misrepresentation of foreigner,alien,alien,container
117596,Air that way maintains right height for bird,songthrush,song thrush,container
135756,Intended to put one's name in a legal document,designed,designed,container
27407,Scumbag in wingless car?,heel,heel,container
82444,New song about knight in realm of fantasy,narnia,narnia,container
138922,Nectar: it's spread around top of pork crackling,crepitant,crepitant,container
9203,Swimmer cut grass round hotel,minnow,minnow,container
80127,"Thought highly of, but always dipping into wine",revered,revered,container
73619,Germany in with broadness of beam,width,width,container
86844,Note carrier soaked and all in,wallet,wallet,container
64123,Man of the cloth always involved in split,reverend,reverend,container
88001,"Inflict a soaking, though partner keeps rain off",marinate,marinate,container
115850,"Take part, bagging large total",complete,complete,container
78139,Isolates wavy lines between quarters,enisles,enisles,container
62215,Plain sailing finally during month without leadership,ugly,ugly,container
87976,Swallowed piece of pineapple complete outside pub,wateringhole,watering hole,container
78760,Tea ladies initially interrupted by exercises in place of worship,chapel,chapel,container
92988,"Gad about, dashing round eastern half of Kyiv",gallivant,gallivant,container
106980,"Extremes of terror in air - with weapons, treats violently",strongarms,strong arms,container
26191,Promoter and mentor keeping Egyptian leader right,advertiser,advertiser,container
22634,Poet almost keeping America in a state of excitement,suspense,suspense,container
130283,Forced to admit routine is rehearsed,practised,practised,container
56851,"Having scratched bottom, chance to embrace scent around rear of khazi, causing inflammation of nose",rhinitis,rhinitis,container
49462,Skipper goes round southern island missing bit of ship's apparatus,capstan,capstan,container
84439,Submission of guard protecting royalty,deference,deference,container
118955,Officer and ordinary soldiers locked in toilet,commodore,commodore,container
113399,Fast food preserver contracts nasty disease,tvdinner,tv dinner,container
37800,Top student is in a small boat,pinnacle,pinnacle,container
117609,Is East in time for puzzle?,disorientate,disorientate,container
70273,A centre for research into breadfruit,calabash,calabash,container
67712,Vehicle reversed into animal,cracow,cracow,container
122050,"Title for chap guarding queen, in a way",manner,manner,container
69164,"Principles of writing, including what is said",morals,morals,container
80545,Extreme cunning restraining bore,arrant,arrant,container
120352,Stand by Jack in some evacuated capital,skopje,skopje,container
50316,Drag prince round university,haul,haul,container
136488,"""It's stifling in Post Office"", newspaperman snapped",photoed,photoed,container
80574,Part of the UK restricted by offensive discipline,punish,punish,container
109173,Pop's spiked with most of whiskey spirits,dryads,dryads,container
18720,"Between partners at the table, knock back 'umongous drink",negus,negus,container
30023,RAF man sitting inside only console,solace,solace,container
65031,Make about a thousand burn,cremate,cremate,container
13480,Quick to contain injury in dispensary,pharmacy,pharmacy,container
113982,"A lot of explosive, too unstable in the oven",kiloton,kiloton,container
18346,Intelligence in Egyptian town centre obliterated by booze,liquor,liquor,container
136265,Drink claiming Australian with large belly,paunch,paunch,container
127525,Revered ring for ace is sunken,hollowed,hollowed,container
140073,"Business people, a number getting to grips with shattered dreams",tradesmen,tradesmen,container
105434,Ally has no right to be an evil one,fiend,fiend,container
66665,Artist right about bird,corot,corot,container
92963,Leave note in it for mum,quiet,quiet,container
134054,"Lunatic put away - having admitted mistake, I succeeded",madeagoofit,made a go of it,container
48976,Drunk? Turf out of employment!,soused,soused,container
77921,Maiden ensnared by a more desperate stalker?,admirer,admirer,container
86085,Bad part of summer at its height in American city,naughty,naughty,container
124818,One by one is full of blubber without exception,sweepingly,sweepingly,container
8811,This may bore lawman caught up in affray,bradawl,bradawl,container
10032,"It's key to adult having fun around Hull or Grimsby, say",seaport,seaport,container
103835,"Instruments to put ""p"" into pastries",pipes,pipes,container
101871,Sixties' scooter rider claiming one dropped trousers,mooned,mooned,container
135555,Street swamped with drugs in extensive area of Manhattan,westside,west side,container
101868,Planet invaded by second alien simian,marmoset,marmoset,container
89517,Being behind crime in wood,losing,losing,container
62531,Empty sheep range,roam,roam,container
82296,"Former love, born female, male on the inside",onetime,one time,container
45803,Queen tucks into fish and lamb,cherub,cherub,container
1315,Wine store is a short distance in vehicle,cellar,cellar,container
71935,Weakness turned centrist into God,debility,debility,container
56870,Gloomy otologist?,drear,drear,container
116299,Gore losing head in journey needs visual aid,floodlight,floodlight,container
36173,Appetite overwhelms commander that will eat everything,locust,locust,container
48314,"Currency? Ex officio, the City is included",euro,euro,container
114355,"Grim, beset by considerable smells",odours,odours,container
130989,No writer got into a row for a utensil,tinopener,tin opener,container
81191,Parent taking long and lyrical measure,modicum,modicum,container
22538,Line from Pearl Jam covers the lot,parallel,parallel,container
88160,Stock up with helpers in break,replenish,replenish,container
21519,"First of drugs put in place: ecstasy, then dope",sedate,sedate,container
138659,Book about killer not yet ready,tocome,to come,container
96162,Old instrument and piano at home in collection,spinet,spinet,container
134139,Inhales aroma permeating smalls,sniffs,sniffs,container
83700,Slough keeps articles enclosed,sheathed,sheathed,container
127544,Deals with crowds holding pacifist back,processes,processes,container
111940,"Necking drinks, pursue patter",salestalk,sales talk,container
128293,Brown hesitant about growth,swarthy,swarthy,container
68519,Loud insect drowning a request for silence,flashy,flashy,container
118931,"Invent stuff, fifty packed in boxes?",telllies,tell lies,container
123292,Bark at idiot in US intelligence,cassia,cassia,container
43836,"Spectrum of colour, lacking nothing",range,range,container
108716,A large number in crazy kerchiefs,bandanas,bandanas,container
96295,Checks about a hundred Fiats,edicts,edicts,container
87035,Swindler tours the borders of Modena,crimson,crimson,container
66085,"I call it sunscreen, externally applied",visitor,visitor,container
13524,Tune named after northern Scottish town,nairn,nairn,container
138118,"Comparing internal material, knife edges cutting through",likening,likening,container
10672,Two score win over thousands in nap,fortywinks,forty winks,container
5875,City street in comfort,chester,chester,container
71014,Singing voice wanting to hedge a bet with more than one melody,contrapuntal,contrapuntal,container
113381,Woman in high-pressure area within British company,bridget,bridget,container
91939,Locks guarding entrance to Scottish minister's residence,manse,manse,container
71034,Capital inwardly greeting Zambia's rootstock,rhizome,rhizome,container
8953,"Character with inclination for one toiletry, including iodine",italic,italic,container
10930,Teacher has time in jail,stir,stir,container
133579,Relishes crunching second mint,condiments,condiments,container
1032,My Lord has invested currency - big fish,grandee,grandee,container
95855,Tale about invalid being resurrected is likely to be wrong,fallible,fallible,container
100185,Don Juan is one friend of Mary Poppins in work,libertine,libertine,container
87259,Competently keeps back clutter in meeting,assembly,assembly,container
50947,Comprehensive school's centre in depression,thorough,thorough,container
129961,"It's challenged, if raised in a legal document",defied,defied,container
49968,"Deplete noise, including raffia curtains",drain,drain,container
41977,"I'm held up by a fool, which is wrong",amiss,amiss,container
130413,Pack one's cases right and there's loads of space,acres,acres,container
48074,Pig in fat calls for old port,larboard,larboard,container
69816,Composer taking egghead to river in swimsuit?,beachwear,beachwear,container
123595,Piece of furniture cook rearranged in HQ,bookcase,bookcase,container
59640,Bit of mosaic shows girl entertaining monarch,tessera,tessera,container
29384,State in which one repeatedly enters raving mad,virginia,virginia,container
32923,National schoolboy gobbling seconds,estonian,estonian,container
86110,Jade occupied by doctor's vocal quality,timbre,timbre,container
122065,First couple from Turner artist blocking the killing of animals in the name of art?,cultural,cultural,container
15192,"Bomb, say, catching European king from behind",grenade,grenade,container
124032,Signed agreement attached to ribbon held by queen?,concordat,concordat,container
81660,Unspoiled Hardy heroine is not a novice at heart,taintless,taintless,container
58292,The atmosphere in a small firm may be capital,cairo,cairo,container
113390,Bird ingesting large bean or nut,clock,clock,container
33600,Head of state protects saint from robber,rustler,rustler,container
78046,Thus carrying pet back and forth to be clipped,staccato,staccato,container
108105,Yes man finds three quarters to be in flower,assenter,assenter,container
68992,"Doctor on way, heroin injected carelessly",anyhow,anyhow,container
111894,"I have invested in a car, where a boat is needed",river,river,container
111106,Fat: apparently good to be inside a covering,lipid,lipid,container
73037,Surly drivel about king,gruff,gruff,container
69297,Pressurised nitrogen stored under shed,leanton,leant on,container
45103,Time to abandon cabs for Central line,axis,axis,container
119699,An awkward niggle surrounds gathering,gleaning,gleaning,container
130952,Piece of armour Shakespeare placed round topped and tailed fish,brassard,brassard,container
108298,Game requires holder to contain speed and gravitational constant,strategy,strategy,container
85190,Shrink admits a number of soldiers for assessment,judging,judging,container
34751,"Snake's exhausted, holding soldiers back",serpent,serpent,container
134954,"Raced round Bath, say, more than necessary",tospare,to spare,container
123937,Vote for including turn in TV show,xfactor,x factor,container
99049,Produce fertiliser concealing universal truth,manufacture,manufacture,container
98497,Munchy sound when male tucks into meat,chomp,chomp,container
101060,Accountant grasps tree in crater,caldera,caldera,container
132715,Way to infiltrate difficult meeting in secret,trysting,trysting,container
26224,Wait for veteran to strike out,holdit,hold it,container
122583,How solid is refuse around squat?,density,density,container
84721,Coming across party animals in short story,traversal,traversal,container
75929,Discharge Vietnamese leader in Laos settlement,salvo,salvo,container
9636,One in wig finding way through wall,barrister,barrister,container
73411,Curved feature in dog initially in dog,bowwindow,bow window,container
105618,Protecting Republican Party is a great deal for media mogul,murdoch,murdoch,container
83550,Competent scholar embraced by non-drinker takes cover,tablemat,table mat,container
118223,"Weed obscuring duck, work to see bird",hoopoe,hoopoe,container
13566,School evicting privileged lady from land,train,train,container
87812,"Game about an inch length, for a wonder",chinless,chinless,container
92015,Common sense is entering the world,realism,realism,container
11661,Individual without husband on this?,shelf,shelf,container
62605,"Poet, painter and illustrator left to cook hogs",blake,blake,container
24797,Building quarters inside a hill,tower,tower,container
57137,Set cryptic in press that was thrown out,jetsam,jetsam,container
13419,Water jug put back in sink for so long,farewell,farewell,container
139413,Throws light on problems besetting posh store,illumines,illumines,container
80053,Feel very cross with girl keeping support up,seethe,seethe,container
37267,Signals left out of things like this,cues,cues,container
4699,Bottom part of tree contains third of bark,breech,breech,container
111516,"One bill inside another, I conclude, may cause ill feeling",bacilli,bacilli,container
103801,"Girl held up by minders, those employed to look after her?",caretakers,caretakers,container
26822,Wear and tear about target,raiment,raiment,container
63651,Claims girl has been grabbed by boy,declares,declares,container
93158,Carnivore in the middle of thought in its head,cougar,cougar,container
73176,"Horse, non-starter, eating cold fruit",quince,quince,container
1189,Words of unseen talker putting love at the heart of immorality unduly,voiceover,voice over,container
92088,Give birth to male in experimental site,lamb,lamb,container
23530,Every artist embraces New Wave of sorts,permanent,permanent,container
109484,Follower runs back into safety location,acolyte,acolyte,container
84829,Part of hospital in coma,tranche,tranche,container
5581,Note short time taken in decorative work,crotchet,crotchet,container
88514,"Not straight, so against entering means",wavy,wavy,container
62045,Sombre without husband,dinghy,dinghy,container
39149,Men in bar requiring bottle,screwtop,screwtop,container
112116,"Ranked first by setter, name entered for Lady Bracknell, say",grandedame,grande dame,container
120964,Packets once holding right sort of decorations,streamers,streamers,container
7027,Girl in therapy for skin problem,craquelure,craquelure,container
7492,"Headgear a despicable person raised, taking one in",tiara,tiara,container
134775,"Times, say, shows these unpaid workers absorbing a newspaper",serifs,serifs,container
107953,"Resin you once brought back, carrying viral disease",epoxy,epoxy,container
99551,Fish around end of jetty as test,tryout,try out,container
53422,"An article about Macbeth, say",thane,thane,container
23319,Woman has a house in a dry area,sahara,sahara,container
74546,Singing a little way into the factory,plainchant,plainchant,container
113820,Oppose profits in butter,goagainst,go against,container
32139,Mistakes are holding sailor up,errata,errata,container
30918,It may be taken from a book but is about right,excerpt,excerpt,container
86050,The shrub to bend over in the river,oleander,oleander,container
106644,Man with limitless libido turns out to be an MP,miliband,miliband,container
30349,Svelte model held back by romance,lissome,lissome,container
43594,Superficial type involved in leak,skindeep,skin deep,container
109029,"Modern US writer is more sensible, holding nothing back",salinger,salinger,container
20851,"Undesirable neckwear having a bad result around club, right?",albatross,albatross,container
123048,Crossword fan put off taking on Times,dexter,dexter,container
48751,Expenses for excursions catching game,outgoings,outgoings,container
91107,"Officer conveying Her Majesty, one behaving as conductor would?",ohmic,ohmic,container
118241,"Driver's last seen going into roundabout, causing a lot of pain",torturous,torturous,container
96274,Is inquisitive about the tank and soldiers,privates,privates,container
139002,Powerful Catholic overwhelmed by weakness,forcible,forcible,container
62264,Group outlets retained by partner,westlife,westlife,container
92234,Pistol faced with Big Bertha would be so overwhelmed?,outgunned,outgunned,container
29313,Wedge-shaped block holds Catholic University together - that's definite!,clearcut,clear cut,container
34881,Example of man in nice predicament,instance,instance,container
25653,Ask to hug companion seen at the ballet,entrechat,entrechat,container
109295,Faction is first-rate without the French,sect,sect,container
7794,One accountant has daughter pinched by another - a chirpy creature,cicada,cicada,container
1313,Woman in credit with a selection of wine,cellar,cellar,container
2603,Right one in cultured surrounds ã one in a million?,rarity,rarity,container
105382,"Unsteady, like teetotaller drinking more rum, mostly",doddery,doddery,container
41297,Current squeezes right hot and steamy!,tropical,tropical,container
123986,US TV celebrity losing heart for fish,opah,opah,container
26857,Nodding off in the Cowes road? A thousand times no!,somnolent,somnolent,container
62488,"At a function, carrying shabby clothes",astatine,astatine,container
59915,Pamphlet man placed outside,sheet,sheet,container
35700,House of Lords is backing contents of your letter in outline,silhouette,silhouette,container
27159,Agree about journalist being taken in by star,accede,accede,container
15537,Speed up in home improvement regimen,dietary,dietary,container
102674,Slam outside hospital with a narcotic,bhang,bhang,container
123234,"Tiny pigs swallowing coin, nuts and bolts",rudiments,rudiments,container
125340,Gives up about pet in trouble from bugs,centipedes,centipedes,container
52575,They entertain a tourist on board,strippers,strippers,container
129099,Old economist keeping nothing at English distillery,malthouse,malthouse,container
78083,Traffic controller's lines set in committee,bollard,bollard,container
124909,That chap's very quiet round caged beasts,hippos,hippos,container
93883,Tenant clutching bottle's last to come in again,reenter,re enter,container
124662,Pirate boy in previous day across the water,hijacker,hijacker,container
