Index,Clue,Solution,Spaced_Solution,gemma_predicted
98986,"Do without starter - entering, order ungarnished beef",complaint,complaint,assemblage
12004,Vote for all but wealthy to be charged,electric,electric,assemblage
92561,Young pig served with decoration of the highest quality,giltedged,gilt edged,assemblage
139998,One's not self-sufficient creating work that's bound to be finished,coauthor,co author,assemblage
70626,Overfish in Essex?,ongar,ongar,assemblage
81269,"Cleaner faces ruin, hooked on dope and heroin",dishcloth,dishcloth,assemblage
13380,"""English trees"" provides solution",eyewash,eyewash,assemblage
86932,Wear judge is unsure about claiming?,ermine,ermine,assemblage
60225,Russian leader starts to ignore very able negotiator,ivan,ivan,assemblage
42825,"Flattery works with neighbours, for example",soapopera,soap opera,assemblage
136344,Degas evacuated and bathed before putting big picture in bog,swamplands,swamplands,assemblage
28406,Figure that sounds like a ruin and a mess,rectangle,rectangle,assemblage
100178,Cricketer picks up retainer,fieldsman,fieldsman,assemblage
75149,Composer with chart entry devoid of skill - it's hot!,scorcher,scorcher,assemblage
6606,Curse managerial salary?,execrate,execrate,assemblage
94412,Failure turning blue with effort can be determined,resoluble,resoluble,assemblage
59447,"Presumably, I get a lift during this tour",egotrip,ego trip,assemblage
52752,It's binding on official intelligence,redtape,red tape,assemblage
44333,Restraint shown by worker on strike,handcuff,handcuff,assemblage
84315,Service men who have a job to do,taskforce,task force,assemblage
85454,Main reason for horse being tired?,overriding,overriding,assemblage
32336,"Crime, given time, partner of rhyme",treason,treason,assemblage
115746,More cross southern river to rest in old city,surlier,surlier,assemblage
113230,Graft in turning around company - advanced without union,inoculate,inoculate,assemblage
21905,Vow by Liverpool's first pop star?,idol,idol,assemblage
22018,Incontinent cows showing lack of power of voluntary motion,akinesia,akinesia,assemblage
21032,"Bird to sing, missing note",chat,chat,assemblage
27314,Top aid for sailor surviving,extant,extant,assemblage
2184,A lot of jealousy over one's final words,envoi,envoi,assemblage
40789,Scales line to intellectual storehouse,library,library,assemblage
36556,"Edward, gent at heart, in paradise",eden,eden,assemblage
61132,The brother from Rome with fellow medallist in Devon,ilfracombe,ilfracombe,assemblage
124328,Fire fellow following foolishness,gooff,go off,assemblage
85882,One-night stand with heartless girl points to something that may be catching,giggles,giggles,assemblage
103210,Firm currently in recession secured by industry,hardwon,hard won,assemblage
115984,"Communist council among, also, Vietnamese",soviet,soviet,assemblage
131887,Bump into noisy old birds making pub grub,meatpies,meat pies,assemblage
33607,Drawback in pudding produced later,afterwards,afterwards,assemblage
74614,Religious community slaughtered sheep,ashram,ashram,assemblage
29588,"In clutches of sex god, model meets copper",basemetal,base metal,assemblage
52415,Crop to whip animal,bobcat,bobcat,assemblage
21036,"Deny turning, through time, into corrupt being",degenerate,degenerate,assemblage
36013,Lawyer getting thanks for information,data,data,assemblage
133539,Basic stripping of crude mimes and arty frolics,rudimentary,rudimentary,assemblage
87232,Token role for opposite number,counterpart,counterpart,assemblage
53045,Fish got cut,haddock,haddock,assemblage
86523,"Out of military uniform, free to ignore their leaders",mufti,mufti,assemblage
112702,"Under custody with fixed amount of food, eating cold porridge",incarceration,incarceration,assemblage
9447,Angry leader left one singing in Penzance,irate,irate,assemblage
17252,Hibernian leader lost by goddess,iris,iris,assemblage
73349,Poet of the sweet spring has direction about tree,nashe,nashe,assemblage
14701,Range of particular faculty so heartbreaking?,earshot,earshot,assemblage
136580,"Proceed unsteadily round bed, muffling soft sound",copperbottomed,copper bottomed,assemblage
75551,"I'm going to a concert and put off, if unrehearsed",impromptu,impromptu,assemblage
99841,Back-to-front child keeps Anglican journalist at home writing a record of what has gone on,proceedings,proceedings,assemblage
91890,"A heartless lie, trouble for lover",aficionado,aficionado,assemblage
60492,Israel supports law enforcement agency's territory,possession,possession,assemblage
29762,Drip through steeple,perspire,perspire,assemblage
49074,Thing transported by driver could be for an entertainer,nightclub,nightclub,assemblage
63152,Influence of the Guardian - or what keeps it down,paperweight,paperweight,assemblage
65698,Murderer taking taxi home after disposing of bishop,cain,cain,assemblage
12622,Strip joints on time,divest,divest,assemblage
115732,Large amount of power fast leading to end of liberty,plenty,plenty,assemblage
105773,"Failed to improve and defeated at Stamford Bridge, say",lostground,lost ground,assemblage
116760,Whack pithy American in London,battersea,battersea,assemblage
80585,Mammoth prank after rock concert,gigantic,gigantic,assemblage
14651,"With two sovereigns to pay back, 'e's made Primate of the Rock",barbaryape,barbary ape,assemblage
137881,"European earned rent, having boosted self-image",egotripped,ego tripped,assemblage
141624,Expert is left gambling on dollar with no gain,profitless,profitless,assemblage
40650,Lord Mayor says detective gets battering in Freetown,dickwhittington,dick whittington,assemblage
18387,Means of defence gets hot with top off,arms,arms,assemblage
39649,Mole takes snack next to river,pier,pier,assemblage
133495,Ecstasy over Republican tirade going wrong,errant,errant,assemblage
100203,Additional area in shop for ceramics,stoneware,stoneware,assemblage
58615,Admit in different order to bay,inlet,inlet,assemblage
804,Vicar has no head for crime,arson,arson,assemblage
73700,Witty reference to office accident? Point taken,apercu,apercu,assemblage
113017,Key exercise to cut pound?,opener,opener,assemblage
132803,Sailors turn on way and head for folly,absurdness,absurdness,assemblage
91870,"Liberty, perhaps, to keep free - we must go back to prison",bridewell,bridewell,assemblage
53315,Trajectory of missile soldier shot high in air over area,parabola,parabola,assemblage
130210,"Small gimmicky articles - book matches, for example?",novelties,novelties,assemblage
34430,Identification mark of one from a set that's incomplete,badge,badge,assemblage
119649,Extra large fungus,morel,morel,assemblage
37055,An ass in the city,antwerp,antwerp,assemblage
108114,Complaint of composer about old letter E,backache,backache,assemblage
78495,Umra and hadj regularly supported by one Muslim leader,mahdi,mahdi,assemblage
129009,"Change of leader to blame, innit?",briticism,briticism,assemblage
79539,Weak-minded one's expression of annoyance going up to work,dotard,dotard,assemblage
115567,Waterproof items the woman's put on to travel round a lake,galoshes,galoshes,assemblage
82860,Resilient component of bridge close to motorway,rubbery,rubbery,assemblage
53263,Cut up about ear-related fancy goods,exotica,exotica,assemblage
57330,Borrow from boyfriend to hear orchestral soloist,oboe,oboe,assemblage
87552,Act evasively with royal donors in the gallery,tergiversate,tergiversate,assemblage
40899,He stops lying and touching gentleman up,riser,riser,assemblage
126777,"Attracted by inconclusive result in game, not settled",drawnto,drawn to,assemblage
83269,"One travelling late, a shade before Amber picked up yours truly",redeye,red eye,assemblage
53941,Director concerned with a certain type of film,renoir,renoir,assemblage
129653,Sit exam - holding it back is extremely silly,dottiest,dottiest,assemblage
83974,Duke leaving country in Greek liner might cross it,atlantic,atlantic,assemblage
63017,Unable to love choral music,canto,canto,assemblage
31617,Notice the opening coming,advent,advent,assemblage
43143,Sacking personnel extremely ready for operation?,plunder,plunder,assemblage
113061,"Support liable to fold and, in former times, seized by intractable troubles",concertinatable,concertina table,assemblage
16446,Avaricious type like godhead coming in earlier after greedy principal,golddigger,gold digger,assemblage
131731,"Guardian's put through edited parody, being sorry?",ibegyourpardon,i beg your pardon,assemblage
28898,"Sounding catarrhal, perhaps, like Rubens?",flemish,flemish,assemblage
67126,Dowdy from beginning to end,frump,frump,assemblage
118620,Old roses oddly lacking in scent in New York,odorless,odorless,assemblage
75383,A man on board remains,ashes,ashes,assemblage
8601,Incident for which there's still time,event,event,assemblage
128,Complaint as regards public transport,eyestrain,eye strain,assemblage
91702,Many politicians wish they were so gorgeous,delectable,delectable,assemblage
27088,Precious little time ahead,twee,twee,assemblage
48054,Fasten colour in ranks,tiered,tiered,assemblage
122685,Weep over a southeast river,cray,cray,assemblage
31963,Spray for special dress,sprig,sprig,assemblage
103075,Relationship's come to an end and put off indefinitely,sinedie,sine die,assemblage
48220,England takes a long time to win,engage,engage,assemblage
48107,"One who's missing a get-together for a spell, possibly outside broadcast?",absentee,absentee,assemblage
109004,Police call for attention vigorously like this,billyo,billy o,assemblage
46879,String player not good person - or inspired musician,corelli,corelli,assemblage
5114,Little swimmer is away from the King and Queen,elver,elver,assemblage
12528,What makes Trent's last marine mammal stagger?,totter,totter,assemblage
45453,Priest almost always found to be right in book,recto,recto,assemblage
82517,Winds up clock initially and then forgets,closes,closes,assemblage
62084,"Characteristic of a rogue, taking umbrage over responsibilities",picaresque,picaresque,assemblage
77018,Style displayed by a retired European senior army man,artdeco,art deco,assemblage
124151,Radical vehicle young man left outside Number Ten,carboxyl,carboxyl,assemblage
15267,Depraved noble doesn't begin to accept proposal for coastal walk,esplanade,esplanade,assemblage
33362,The Spanish calf's head is thus served up on a plate,ossicle,ossicle,assemblage
37565,Essential solution sees priest kiss taxmen once,elixir,elixir,assemblage
129592,What scientific theory may be established in columnar layout?,testable,testable,assemblage
82540,Mark for every run,scarper,scarper,assemblage
114351,"Miss, female, follows vessel into open space",mournfor,mourn for,assemblage
59779,Officer has association with us at work,colleague,colleague,assemblage
54388,"Play's opening: in the lead, having knocked back drink, Herbert Tree starts",firstnight,first night,assemblage
59008,"Vehicle condition needs attention, back to front",estatecar,estate car,assemblage
93669,Congenital idiot starts taking note round the fleet,inborn,inborn,assemblage
51737,Britain is short of funds - there are problems here,blackspot,black spot,assemblage
22668,Conceal an increase in the premium?,coverup,cover up,assemblage
126763,Part of train with kind of light meals provider,carvery,carvery,assemblage
107378,Yet he enjoys some standing at meetings,chairman,chairman,assemblage
55613,Growth of Manchu students carrying little weight,fungus,fungus,assemblage
137674,Move bottom and dance where bars have swingers who score?,tablefootball,table football,assemblage
132454,"Fall in love, yet become discouraged",loseheart,lose heart,assemblage
128042,Sole scourers - cat without tail around its prey?,pumices,pumices,assemblage
104839,"Russian dish baked without filling, virtually inedible at first",blini,blini,assemblage
5448,"Run gas through emptiest empty space, backwards",aerate,aerate,assemblage
141763,Fashion worth wearing in the event,hammerthrow,hammer throw,assemblage
114511,Poet has single girl introduced to mountain climbing,rossetti,rossetti,assemblage
1644,It involves places and composition,landscape,landscape,assemblage
116945,"Nun, scratching head, pegs out smalls",undies,undies,assemblage
71179,Tom's cry of derision,catcall,catcall,assemblage
12187,Catch sight of clairvoyance unknown,espy,espy,assemblage
94332,"Wander over island, one in NZ",maori,maori,assemblage
115079,"Wasted away as a left back at Hyde, say",atrophied,atrophied,assemblage
128427,Society's outsiders moved quietly in a heartbeat,systole,systole,assemblage
16117,Able to tune radio set at last,adroit,adroit,assemblage
77464,Boy is given time to leave off,desist,desist,assemblage
21431,Impressive record once in charge,epic,epic,assemblage
31789,A third of close relations requires just a little spin?,triplet,triplet,assemblage
102824,Britten opera poster put up by posh churchman,billybudd,billy budd,assemblage
54416,Temperature taken by measurement with voided mercury ruler,ptolemy,ptolemy,assemblage
19468,Contributor to the Listener committing a murder,eardrum,eardrum,assemblage
20409,Independence ultimately ain't so bad for the country,estonia,estonia,assemblage
110644,"Ruffians on holiday, blubbing?",tearaways,tearaways,assemblage
7137,Computer program overturned current operations research,editor,editor,assemblage
112064,Silly fashion upset head of textiles,daft,daft,assemblage
55838,"Lift has yet to arrive, stuck on ninth in skyscraper",elate,elate,assemblage
44704,Trouble-making name in Webster's duchy on hill in springtime,inflammatory,inflammatory,assemblage
76327,American largely ignored by people showing judgement,acumen,acumen,assemblage
1430,Slug with tail squashed by French politician,gaullist,gaullist,assemblage
43192,German siren from tradition that is left over,lorelei,lorelei,assemblage
10816,"Plant flower, heading off to record store",tamarisk,tamarisk,assemblage
66793,In a trice English graduate gets a bug,amoeba,amoeba,assemblage
19135,Neat attendant,cowherd,cowherd,assemblage
1717,Bread for man with central heating,chapati,chapati,assemblage
4523,Soldiers' miserable time is up,troop,troop,assemblage
10880,Mother gets on for Mars,damages,damages,assemblage
59910,Two-part choral work has no place for heartless imp of a boy,anthony,anthony,assemblage
91985,Hornby novel abridged for electronic reproduction,hifi,hi fi,assemblage
74701,A secret service once pursuing an American Church Father,anastasius,anastasius,assemblage
94492,Blush like a wanton unlikely to run,colourfast,colourfast,assemblage
0,Many see through collapse,crumble,crumble,assemblage
112971,Rate of one cheeky bash at a classic cuckold,amphitryon,amphitryon,assemblage
102848,Compound at Calais is about to be reinstated,ester,ester,assemblage
16816,People in A&E returned to get liquid injected,enema,enema,assemblage
45616,Second-best comic,scream,scream,assemblage
134664,Person with fancy lace cuff,manacle,manacle,assemblage
118419,"""Surveying for First Great Eastern lines,"" Yeats begins",geodesy,geodesy,assemblage
52114,The French are after refreshing quiet drink,tequila,tequila,assemblage
11348,Auto brand succeeded with a change of direction,saturn,saturn,assemblage
13043,Winner has the courage to drink heavily,hitthebottle,hit the bottle,assemblage
28785,A way to mount opera in arenas,stadia,stadia,assemblage
79940,Where to see stars a short time before song on stage,planetaria,planetaria,assemblage
62385,Complaint on farm that is behind a bit,scrapie,scrapie,assemblage
142244,Crow loses tail and several feathers around neck,boas,boas,assemblage
75980,"Once together on paper, briefly",atonetime,at one time,assemblage
124472,"Bad drink and grub, oddly, it's wrong to send back",gutrot,gut rot,assemblage
17784,King's playable after one club,iron,iron,assemblage
11318,Entrance of a victorious procession curtailed,atrium,atrium,assemblage
76814,British people giving support,brace,brace,assemblage
55769,Information going to one boy is applicable to the whole class,generic,generic,assemblage
7693,Fruit starters for office lunch in vegetarian eatery,olive,olive,assemblage
67070,"It''s grating to be a bore, but not new",grid,grid,assemblage
57862,Start again from the River Meuse,resume,resume,assemblage
22992,Constant desire to cut old hag's head off,itch,itch,assemblage
64616,Spook horse in show with mike,phantom,phantom,assemblage
117946,Long sleeper had to rent carrier with shellfish,ripvanwinkle,rip van winkle,assemblage
127740,"Wind in vet, behind producing air",ventilate,ventilate,assemblage
6540,"Vivid in future, possibly",intense,intense,assemblage
109531,"Element producing revulsion, added to sulphur",sodium,sodium,assemblage
134715,Insular Spaniard former PM is able to set right,majorcan,majorcan,assemblage
129584,Helping upset diva with heartless apology,advisory,advisory,assemblage
137952,Gracious Evita reportedly turned up to embrace workers,operatives,operatives,assemblage
94778,Stick with sweet lines about love and end of hostility,lolly,lolly,assemblage
34981,Architectural features of poor housing received by the lower classes,prostyles,prostyles,assemblage
79039,What might go woof soundly sat on by wild bird,stormypetrel,stormy petrel,assemblage
107516,"Church leader, passionate primate, good for providing snifter",chotapeg,chota peg,assemblage
101660,Form of estate agent's brochure?,semicircular,semicircular,assemblage
1325,God's big flag,osiris,osiris,assemblage
105356,"Pitch-black object with backing left to sin, a naughty boy",tarbarrel,tar barrel,assemblage
29112,The dashing criminal's source of poison?,nightshade,nightshade,assemblage
6216,Visionary childhood?,infancy,infancy,assemblage
28508,"It's this or nothing at breakfast, say",oatmeal,oatmeal,assemblage
80349,Soldier's gone for a meal,repast,repast,assemblage
21513,Hands out pen from a simple case,openandshut,open and shut,assemblage
114825,Be critical about an expert supposedly solving everything,panacean,panacean,assemblage
16363,Obvious successor holds a broadcast,overtheair,over the air,assemblage
68940,"Army retreat, then change direction to do this",attack,attack,assemblage
141337,Frustrated European loudly had sex,checkmated,checkmated,assemblage
28256,Badgers - burrowers needing way in,molests,molests,assemblage
25856,Small man backing boss on sacred lotus,nelumbo,nelumbo,assemblage
72407,Defective gun's all right inside,broken,broken,assemblage
117902,"Phone call by layabout (""I'm disgusted"") evokes profound amusement",bellylaugh,belly laugh,assemblage
98735,Pressurise as insurance against missing church,coerce,coerce,assemblage
60427,Bluff queen sent back liquor - about a litre,bamboozle,bamboozle,assemblage
73881,Country base that is without a castle,eire,eire,assemblage
26869,Bows and scrapes to obtain indications of approval,fiddlesticks,fiddlesticks,assemblage
99678,Desires half my wages,yearnings,yearnings,assemblage
81712,Bend put straight inside which to rule sheets,bedlinen,bed linen,assemblage
16610,"Prepare to take off tons, one by one",taxi,taxi,assemblage
65650,Plaster for minor injuries standing firm,stucco,stucco,assemblage
132215,Old money is securing items of furniture - is one for an Italian friar?,francisofassisi,francis of assisi,assemblage
79285,Rex remains impulsive,rash,rash,assemblage
31006,Board has positive answers from two Europeans,ouija,ouija,assemblage
55821,"Rodents party, beginning to munch through cereal",dormice,dormice,assemblage
96379,Puffer with little weight of matter,grampus,grampus,assemblage
69968,Las Vegas employee with a worse lung problem?,croupier,croupier,assemblage
37965,Top military support secret police,brass,brass,assemblage
7319,Look at ways to get peers assembled,lords,lords,assemblage
137321,Commonwealth leader shot - very good one!,turnbull,turnbull,assemblage
121425,An imposing character - one of Kafka’s - producing type of missile,antitank,anti tank,assemblage
127498,"Jumper might go over this, missing tie",skippingrope,skipping rope,assemblage
113811,African gets the gist with Scotsman,nubian,nubian,assemblage
138409,"Shiny fabric worn in alluring style, ultimately",goldlame,gold lame,assemblage
135479,Forces people to take food here,messhall,mess hall,assemblage
87573,Unduly pleased with the south face,smug,smug,assemblage
39549,Antique chair that's broken must be taken into account,archaic,archaic,assemblage
6912,Most wealthy independent church to be still around,richest,richest,assemblage
78801,"Anyone's game, as Manx cat and cat back to back",tossup,toss up,assemblage
18626,Genius of story books,talent,talent,assemblage
35138,Building weapon unleashes anger,farm,farm,assemblage
141896,Bar gets this for beggar that's like a frustrated bird,eggbound,egg bound,assemblage
98105,Learning about waterfall in part of France,lorraine,lorraine,assemblage
132566,Belittle liberal mad to enter fight over leadership in House,badmouth,bad mouth,assemblage
83812,Far-reaching reduction in military establishment,deepcut,deepcut,assemblage
39742,"Duck, plump and mouth-filling",orotund,orotund,assemblage
125128,"Rule out piece of Chopin, say, covering his head",preclude,preclude,assemblage
38681,"Fruit here, or vegetable",orchard,orchard,assemblage
123744,"A round game, perhaps",cuptie,cup tie,assemblage
75044,Sweet to laze around - I need a fizzy drink,lollipop,lollipop,assemblage
75977,Make good porridge together,atonetime,at one time,assemblage
83180,Scratch is beginning to sting,startingpoint,starting point,assemblage
35625,Girl Adler treated in church,cathedral,cathedral,assemblage
129495,"Look up fish at university in France, a mythical creature",loupgarou,loup garou,assemblage
125864,"Novel that's hilarious, one getting thanks",lolita,lolita,assemblage
47705,"Quiet seaman gets by, looking scruffy",shabby,shabby,assemblage
5851,We're told to record a metre as aid to calculation,logarithm,logarithm,assemblage
109445,Vegetable raised in some confusion at Goodwood events,motorraces,motor races,assemblage
56807,"Not this piece for piano, therefore",another,another,assemblage
86413,Lump?,plumduff,plum duff,assemblage
16878,"Covert socialist, extremely rich, in want of a wife",stealthy,stealthy,assemblage
99115,It is appealingly drawn on the lid,eyeliner,eyeliner,assemblage
70810,Skill of the Ettrick Shepherd? His literacy had its uses,hoggart,hoggart,assemblage
98353,He teaches people to revere leader,mentor,mentor,assemblage
126182,Villain that might create problem in camp,badguy,bad guy,assemblage
21507,Playschool subject? It's an outrage!,scandal,scandal,assemblage
127260,"Vessels, any number, in bay for time of celebration",burnsnight,burns night,assemblage
81023,A little wind makes your head swollen,puffy,puffy,assemblage
50994,Snug place for young foxes?,cubbyhole,cubbyhole,assemblage
136945,"Bishop, say, tries fruit",mangoes,mangoes,assemblage
11010,Be a gymnast and take drugs,dope,dope,assemblage
107837,Jumper for Nellie the Elephant - or where she performed?,bigtop,big top,assemblage
44616,Sleeveless jacket won't do for this family identification?,coatofarms,coat of arms,assemblage
64958,"A letter P's compound, potassium compound",saltpetre,saltpetre,assemblage
131396,Competing boxer's seconds question almighty setback?,showdog,show dog,assemblage
80011,American friend seen around university most of the time,usually,usually,assemblage
76385,"Rent hotel or school in south-east Clydesdale, for one",shirehorse,shire horse,assemblage
82896,"English team having drawn, no one left",exited,exited,assemblage
116563,Mammoth starter unfortunately brought up is sausages,salamis,salamis,assemblage
103534,Oxygen carrier left next to prison,redcell,red cell,assemblage
82295,I'm heading for exit after old bag becomes ex,onetime,one time,assemblage
90955,Trumpeters appearing in county after Brazilian player's brought back,elephants,elephants,assemblage
137912,Conservative strongly backing demand,callfor,call for,assemblage
73802,Preceding to enter by gate at the front,going,going,assemblage
87982,Not expecting the girl to have the goods,unawares,unawares,assemblage
76048,Test space craft with no tail,challenge,challenge,assemblage
103377,Composer appearing after end of last movement,travel,travel,assemblage
77546,Vegetable served after a special introduction to Alan Sugar backfired,asparagus,asparagus,assemblage
98788,Writer flipped over opening to last part of play,tolstoy,tolstoy,assemblage
119171,Start putting fresh lead on carpet,kickoff,kick off,assemblage
3381,Up-to-date cultivation of the soil?,tillage,tillage,assemblage
24068,Thickening painful growths put end to gout on part of foot,cornstarch,cornstarch,assemblage
41480,"Given backing, heavyweight behind strong bid",notrump,no trump,assemblage
102483,French fighter's motorway madness,mirage,mirage,assemblage
97769,Hesitation about having booze served at front of gallery buildings,realestate,real estate,assemblage
20415,An attractive item that has nothing of interest to a motorist,magneto,magneto,assemblage
40137,Animal refuge that is about right for a certain group,coterie,coterie,assemblage
87912,"Short jacket for male in fake fur, worn by comic",bumfreezer,bumfreezer,assemblage
115744,Insect on animal's a source of annoyance,bugbear,bugbear,assemblage
46446,Contractor's footnote on tick,triceps,triceps,assemblage
19903,Desiring change in location close to fighting,ringside,ringside,assemblage
88814,He wrote Cleopatra's reported reply to Antony's asking if she was still faithful?,omarkhayyam,omar khayyam,assemblage
30385,Frame Dave's mate - relatively finished!,chassis,chassis,assemblage
41890,Incite prison in revolt,stirup,stir up,assemblage
88056,Fabric occupied a building,satin,satin,assemblage
46609,"A Nepalese, say, is earnest about monarch",easterner,easterner,assemblage
128690,Gather work is put to use again,reapply,reapply,assemblage
12925,Seer turning coy on investigation,research,research,assemblage
31876,Preserve grim sincerity,candour,candour,assemblage
985,"Cook red beef, not an insect",chef,chef,assemblage
85602,French mediator's argy-bargy,fracas,fracas,assemblage
14889,Home provided for a pound for quiet creature about to be so!,almshouse,almshouse,assemblage
93629,Went for the green finish on household range,drove,drove,assemblage
85131,Altogether Ben fails to set up pass,enbloc,en bloc,assemblage
84857,Immature aloofness almost leads to beauty,childish,childish,assemblage
52860,The heart of a German city church,essence,essence,assemblage
1538,"Girl who makes you nearly glow, then look back",gloria,gloria,assemblage
119218,"Get dad drunk, say, involving a couple of parties",bipartite,bipartite,assemblage
94357,Reproducer of Trojan holding note at a pub,hectograph,hectograph,assemblage
91889,Fan finds trouble follows a heartless lie,aficionado,aficionado,assemblage
6738,"Sky thus clearer, as university sportsman runs",bluer,bluer,assemblage
76746,One book on birds for advanced students in America,internes,internes,assemblage
76100,University in conservative soap opera setting,cambridge,cambridge,assemblage
91254,Colour purplish brown won't begin to be cut,reduce,reduce,assemblage
110946,Non-illuminated bend up front leads to the opposite,sunlit,sunlit,assemblage
43854,"Hastened, say, to climb Alps?",range,range,assemblage
65071,Boyfriend getting girl doctor to change rota,inamorato,inamorato,assemblage
53004,Disagree with long pronouncement in paper,takeissue,take issue,assemblage
97786,Ridicule the regional tableware,teaset,tea set,assemblage
137651,Vehicle manoeuvre - real comedy act?,rightturn,right turn,assemblage
19437,"Our Wednesday, or a godlike ""duck noise"" joke",odin,odin,assemblage
99592,Male facing stress when leaving US city,memphis,memphis,assemblage
27800,"Abroad, confused between left and right",labrador,labrador,assemblage
7984,"Neat shot, though not centred with precision",nicety,nicety,assemblage
72062,"Hardwood - pine, say - pleasant when toasted",teacake,teacake,assemblage
125309,Boy born on top of stretcher?,brick,brick,assemblage
118913,Vehicle on notable run aiming to be eco-friendly,carbonneutral,carbon neutral,assemblage
136300,"People of power head south, drinking old red wine",potentates,potentates,assemblage
135834,Is linked by time? That's extremely premature,hastiest,hastiest,assemblage
131353,Bar Venice? Split the drink between the three of them,adriaticsea,adriatic sea,assemblage
29065,Mad behaviour of people on the way,roadrage,road rage,assemblage
41194,Goddess makes man survive,hebe,hebe,assemblage
72432,Old magistrate about the day before,reeve,reeve,assemblage
24494,Cooked eel with crackers is basic,elemental,elemental,assemblage
52564,Character against drink,chianti,chianti,assemblage
115385,Put up with nothing short of Asian island,borne,borne,assemblage
52677,"Gates, maybe, soft before time",pearly,pearly,assemblage
21040,Quality of King and Queen recognised in very many quarters,sereneness,sereneness,assemblage
60364,Put on weight and looked older,staged,staged,assemblage
61310,Just buying and selling,fairtrade,fair trade,assemblage
43886,Luxembourg possesses a capital,lhasa,lhasa,assemblage
72983,Good man consumed by power,state,state,assemblage
107993,Key to weakness revealed outside our scene of action,courtoflaw,court of law,assemblage
67992,"Deliberately crash into vehicle, knocking piece off front",ram,ram,assemblage
87497,Motley beast or bad boy once,assorted,assorted,assemblage
134298,Director backing Britain? Jolly good fellow!,kubrick,kubrick,assemblage
139240,Fail badly with a Japanese verse,tanka,tanka,assemblage
70032,Left sheet listing one's financial assets,portfolio,portfolio,assemblage
48518,"Snooping, a small number make notes",nosing,nosing,assemblage
2505,Couple stop as way to end a game of tennis,tiebreak,tiebreak,assemblage
110950,Got back to front,regainedthelead,regained the lead,assemblage
81286,So not about to be given sequence of notes to follow?,tonedeaf,tone deaf,assemblage
31800,Upending tin over most of spicy Mexican food,nacho,nacho,assemblage
108770,"Firm slice finds corner, say",setpiece,set piece,assemblage
466,This gauges resources and signifies a river,meanstest,means test,assemblage
94556,Shop closing early before mass attack,storm,storm,assemblage
49880,Irishman in charge of Scottish club,celtic,celtic,assemblage
46282,One to pour out wine for starters,antipasti,antipasti,assemblage
42638,Drinker of rum and winter warmers will get liver damage,longjohnsilver,long john silver,assemblage
125622,Cautious bids ordered - it was dangerous for old sailors,charybdis,charybdis,assemblage
115869,"Earth not even, pulled up tuber",eddo,eddo,assemblage
29916,General passages written up inspired by Indian city?,agricola,agricola,assemblage
27519,Weapon standard rising? That's right!,rapier,rapier,assemblage
25066,"See, say, unidentified writer's catalogue of principles",canon,canon,assemblage
127180,Plots involving high-speed races,machinations,machinations,assemblage
96398,"From afar, about to get accommodation close to Derby",remotely,remotely,assemblage
48694,Chimney first built in the past brings back trouble,lumbago,lumbago,assemblage
100258,Help idiot start to improve posture,assistance,assistance,assemblage
87522,Instigate storing flower in kind of cup,stirrup,stirrup,assemblage
40560,But does the chattering class come to the point here?,focusgroup,focus group,assemblage
138627,"Calls offspring ""round the bend""!",ringsup,rings up,assemblage
138876,Like some exercise? I carried back some French wine bottles,aerobic,aerobic,assemblage
142069,"Big deal, right? Won't work - like government's contact-tracing app",worldbeating,world beating,assemblage
85975,"Generators died, rotating such a lot",dynamos,dynamos,assemblage
4568,Order article from Gulf State,oman,oman,assemblage
82430,Topless Antipodeans going to Thailand make Greek tense,aorist,aorist,assemblage
115034,Plumpness? Point to retiring aristocrat and me,embonpoint,embonpoint,assemblage
64601,In charge of opening up the polar regions?,icecaps,icecaps,assemblage
63482,Provide at last half what's due,endow,endow,assemblage
51240,Give up supporting Japanese game,forgo,forgo,assemblage
17835,Complete section of boxing match cancelled,roundoff,round off,assemblage
28362,Comment about student's achievement?,remark,remark,assemblage
135482,Indicated empty lavatory in a very obvious way,pointedly,pointedly,assemblage
58343,Spanish leaders present in province,sphere,sphere,assemblage
84318,Bias isn't commonly seen in cosmetic treatment,warpaint,war paint,assemblage
102879,Pitch closed after popular race,intonation,intonation,assemblage
25794,Killjoy has loot left,spoilsport,spoilsport,assemblage
109106,Foreign copper gets doctor free,mountie,mountie,assemblage
111482,Source of milk for army medic in capital?,moscow,moscow,assemblage
56084,Crafty move before close of play,shifty,shifty,assemblage
76016,"After struggling free, bird makes secure place in the sails",reefknot,reef knot,assemblage
92363,"Second that is to say ""shut up""",stowit,stow it,assemblage
137221,Row over golf: good golfer admits they don't have balls,geldings,geldings,assemblage
25646,Main course for travellers,seapassage,sea passage,assemblage
99922,Turn defeat into a stroke of luck,windfall,windfall,assemblage
65414,Make repairs to stillage: that is the law's obligations,legalities,legalities,assemblage
139478,Horseman and I went off to the north,dettori,dettori,assemblage
47473,Argentinian girl has a row with Araucaria,galtieri,galtieri,assemblage
31150,Hitch horse to pole,snag,snag,assemblage
53208,Singular way to ramble,strange,strange,assemblage
80541,Where witches venture,coventry,coventry,assemblage
142146,Tendentious bid may be put forward after no end of hesitation,doubled,doubled,assemblage
90398,Patron with a legal right in court,client,client,assemblage
93136,A little bit of geography needs to get a dog,tad,tad,assemblage
56610,Close to urban area without good informal dress,nightgown,nightgown,assemblage
85029,Wing's no longer taking the strain,extension,extension,assemblage
